,X,Y,R,G,B
4393,27,73,71,129,183
4394,27,74,71,129,183
4395,27,75,230,226,220
4396,27,76,230,226,220
4397,27,77,230,226,220
4398,27,78,156,155,208
4399,27,79,156,155,208
4400,27,80,156,155,208
4401,27,81,156,155,208
4402,27,82,156,155,208
4403,27,83,156,155,208
4404,27,84,156,155,208
4405,27,85,156,155,208
4406,27,86,156,155,208
4407,27,87,156,155,208
4408,27,88,156,155,208
4409,27,89,156,155,208
4410,27,90,156,155,208
4411,27,91,156,155,208
4412,27,92,156,155,208
4413,27,93,126,123,178
4414,27,94,93,91,139
4415,27,95,126,123,178
4416,27,96,93,91,139
4417,27,97,126,123,178
4418,27,98,126,123,178
4419,27,99,93,91,139
4420,27,100,93,91,139
4421,27,101,93,91,139
4422,27,102,126,123,178
4423,27,103,126,123,178
4424,27,104,93,91,139
4425,27,105,93,91,139
4426,27,106,93,91,139
4427,27,107,93,91,139
4428,27,108,93,91,139
4429,27,109,93,91,139
4430,27,110,126,123,178
4431,27,111,93,91,139
4432,27,112,148,146,208
4433,27,113,126,123,178
4434,27,114,93,91,139
4435,27,115,42,57,120
4436,27,116,42,57,120
4437,27,117,42,57,120
4438,27,118,42,57,120
4439,27,119,42,57,120
4440,27,120,93,91,139
4441,27,121,93,91,139
4442,27,122,93,91,139
4443,27,123,42,57,120
4444,27,124,11,10,30
4445,27,125,93,91,139
4446,27,126,93,91,139
4447,27,127,42,57,120
4448,27,128,11,10,30
4449,27,129,11,10,30
4450,27,130,93,91,139
4451,27,131,148,146,208
4452,27,132,148,146,208
4453,27,133,148,146,208
4454,27,134,148,146,208
4455,27,135,148,146,208
4456,27,136,148,146,208
4457,27,137,148,146,208
4458,27,138,148,146,208
4459,27,139,148,146,208
4460,27,140,148,146,208
4461,27,141,148,146,208
4462,27,142,148,146,208
4463,27,143,148,146,208
4464,27,144,148,146,208
4465,27,145,148,146,208
4466,27,146,148,146,208
4467,27,147,148,146,208
4468,27,148,148,146,208
4469,27,149,126,123,178
4470,27,150,42,57,120
4471,27,151,93,91,139
4472,27,152,148,146,208
4473,27,153,126,123,178
4474,27,154,11,10,30
4475,27,155,11,10,30
4476,27,156,11,10,30
4477,27,157,11,10,30
4478,27,158,11,10,30
4479,27,159,11,10,30
4480,28,0,47,68,86
4481,28,1,47,68,86
4482,28,2,47,68,86
4483,28,3,47,68,86
4484,28,4,47,68,86
4485,28,5,47,68,86
4486,28,6,47,68,86
4487,28,7,47,68,86
4488,28,8,47,68,86
4489,28,9,47,68,86
4490,28,10,47,68,86
4491,28,11,47,68,86
4492,28,12,47,68,86
4493,28,13,47,68,86
4494,28,14,12,21,45
4495,28,15,12,21,45
4496,28,16,12,21,45
4497,28,17,12,21,45
4498,28,18,12,21,45
4499,28,19,12,21,45
4500,28,20,12,21,45
4501,28,21,12,21,45
4502,28,22,12,21,45
4503,28,23,12,21,45
4504,28,24,12,21,45
4505,28,25,12,21,45
4506,28,26,12,21,45
4507,28,27,12,21,45
4508,28,28,12,21,45
4509,28,29,12,21,45
4510,28,30,12,21,45
4511,28,31,12,21,45
4512,28,32,12,21,45
4513,28,33,12,21,45
4514,28,34,12,21,45
4515,28,35,12,21,45
4516,28,36,12,21,45
4517,28,37,12,21,45
4518,28,38,12,21,45
4519,28,39,101,42,35
4520,28,40,101,42,35
4521,28,41,101,42,35
4522,28,42,101,42,35
4523,28,43,101,42,35
4524,28,44,101,42,35
4525,28,45,101,42,35
4526,28,46,101,42,35
4527,28,47,190,40,19
4528,28,48,190,40,19
4529,28,49,190,40,19
4530,28,50,190,40,19
4531,28,51,190,40,19
4532,28,52,190,40,19
4533,28,53,190,40,19
4534,28,54,190,40,19
4535,28,55,190,40,19
4536,28,56,190,40,19
4537,28,57,190,40,19
4538,28,58,190,40,19
4539,28,59,190,40,19
4540,28,60,190,40,19
4541,28,61,101,42,35
4542,28,62,101,42,35
4543,28,63,12,21,45
4544,28,64,12,21,45
4545,28,65,13,26,78
4546,28,66,13,26,78
4547,28,67,42,57,120
4548,28,68,71,129,183
4549,28,69,71,129,183
4550,28,70,71,129,183
4551,28,71,71,129,183
4552,28,72,71,129,183
4553,28,73,71,129,183
4554,28,74,71,129,183
4555,28,75,230,226,220
4556,28,76,230,226,220
4557,28,77,230,226,220
4558,28,78,156,155,208
4559,28,79,156,155,208
4560,28,80,156,155,208
4561,28,81,156,155,208
4562,28,82,156,155,208
4563,28,83,156,155,208
4564,28,84,156,155,208
4565,28,85,156,155,208
4566,28,86,156,155,208
4567,28,87,156,155,208
4568,28,88,202,175,144
4569,28,89,202,175,144
4570,28,90,230,226,220
4571,28,91,230,226,220
4572,28,92,202,175,144
4573,28,93,146,125,96
4574,28,94,146,125,96
4575,28,95,93,91,139
4576,28,96,93,91,139
4577,28,97,93,91,139
4578,28,98,93,91,139
4579,28,99,146,125,96
4580,28,100,146,125,96
4581,28,101,93,91,139
4582,28,102,93,91,139
4583,28,103,126,123,178
4584,28,104,126,123,178
4585,28,105,93,91,139
4586,28,106,93,91,139
4587,28,107,93,91,139
4588,28,108,93,91,139
4589,28,109,93,91,139
4590,28,110,93,91,139
4591,28,111,93,91,139
4592,28,112,126,123,178
4593,28,113,148,146,208
4594,28,114,93,91,139
4595,28,115,42,57,120
4596,28,116,42,57,120
4597,28,117,93,91,139
4598,28,118,93,91,139
4599,28,119,93,91,139
4600,28,120,93,91,139
4601,28,121,42,57,120
4602,28,122,93,91,139
4603,28,123,42,57,120
4604,28,124,11,10,30
4605,28,125,42,57,120
4606,28,126,93,91,139
4607,28,127,42,57,120
4608,28,128,42,57,120
4609,28,129,42,57,120
4610,28,130,93,91,139
4611,28,131,148,146,208
4612,28,132,148,146,208
4613,28,133,148,146,208
4614,28,134,148,146,208
4615,28,135,148,146,208
4616,28,136,148,146,208
4617,28,137,148,146,208
4618,28,138,148,146,208
4619,28,139,148,146,208
4620,28,140,148,146,208
4621,28,141,148,146,208
4622,28,142,148,146,208
4623,28,143,148,146,208
4624,28,144,148,146,208
4625,28,145,148,146,208
4626,28,146,148,146,208
4627,28,147,148,146,208
4628,28,148,148,146,208
4629,28,149,93,91,139
4630,28,150,11,10,30
4631,28,151,126,123,178
4632,28,152,148,146,208
4633,28,153,126,123,178
4634,28,154,11,10,30
4635,28,155,11,10,30
4636,28,156,11,10,30
4637,28,157,11,10,30
4638,28,158,11,10,30
4639,28,159,11,10,30
4640,29,0,47,68,86
4641,29,1,47,68,86
4642,29,2,47,68,86
4643,29,3,47,68,86
4644,29,4,47,68,86
4645,29,5,47,68,86
4646,29,6,47,68,86
4647,29,7,47,68,86
4648,29,8,47,68,86
4649,29,9,47,68,86
4650,29,10,47,68,86
4651,29,11,47,68,86
4652,29,12,47,68,86
4653,29,13,47,68,86
4654,29,14,12,21,45
4655,29,15,12,21,45
4656,29,16,12,21,45
4657,29,17,12,21,45
4658,29,18,12,21,45
4659,29,19,12,21,45
4660,29,20,12,21,45
4661,29,21,12,21,45
4662,29,22,12,21,45
4663,29,23,12,21,45
4664,29,24,12,21,45
4665,29,25,12,21,45
4666,29,26,12,21,45
4667,29,27,12,21,45
4668,29,28,12,21,45
4669,29,29,12,21,45
4670,29,30,12,21,45
4671,29,31,12,21,45
4672,29,32,12,21,45
4673,29,33,12,21,45
4674,29,34,12,21,45
4675,29,35,12,21,45
4676,29,36,101,42,35
4677,29,37,101,42,35
4678,29,38,101,42,35
4679,29,39,101,42,35
4680,29,40,101,42,35
4681,29,41,101,42,35
4682,29,42,101,42,35
4683,29,43,190,40,19
4684,29,44,190,40,19
4685,29,45,190,40,19
4686,29,46,190,40,19
4687,29,47,190,40,19
4688,29,48,190,40,19
4689,29,49,190,40,19
4690,29,50,190,40,19
4691,29,51,190,40,19
4692,29,52,190,40,19
4693,29,53,190,40,19
4694,29,54,190,40,19
4695,29,55,190,40,19
4696,29,56,190,40,19
4697,29,57,190,40,19
4698,29,58,190,40,19
4699,29,59,190,40,19
4700,29,60,190,40,19
4701,29,61,101,42,35
4702,29,62,101,42,35
4703,29,63,12,21,45
4704,29,64,12,21,45
4705,29,65,13,26,78
4706,29,66,13,26,78
4707,29,67,71,129,183
4708,29,68,71,129,183
4709,29,69,71,129,183
4710,29,70,71,129,183
4711,29,71,71,129,183
4712,29,72,71,129,183
4713,29,73,71,129,183
4714,29,74,156,155,208
4715,29,75,230,226,220
4716,29,76,230,226,220
4717,29,77,230,226,220
4718,29,78,156,155,208
4719,29,79,156,155,208
4720,29,80,156,155,208
4721,29,81,156,155,208
4722,29,82,230,226,220
4723,29,83,230,226,220
4724,29,84,230,226,220
4725,29,85,202,175,144
4726,29,86,202,175,144
4727,29,87,146,125,96
4728,29,88,202,175,144
4729,29,89,230,226,220
4730,29,90,230,226,220
4731,29,91,230,226,220
4732,29,92,202,175,144
4733,29,93,146,125,96
4734,29,94,146,125,96
4735,29,95,146,125,96
4736,29,96,146,125,96
4737,29,97,146,125,96
4738,29,98,146,125,96
4739,29,99,146,125,96
4740,29,100,146,125,96
4741,29,101,146,125,96
4742,29,102,146,125,96
4743,29,103,93,91,139
4744,29,104,156,155,208
4745,29,105,126,123,178
4746,29,106,42,57,120
4747,29,107,93,91,139
4748,29,108,126,123,178
4749,29,109,93,91,139
4750,29,110,93,91,139
4751,29,111,93,91,139
4752,29,112,93,91,139
4753,29,113,148,146,208
4754,29,114,93,91,139
4755,29,115,42,57,120
4756,29,116,93,91,139
4757,29,117,93,91,139
4758,29,118,93,91,139
4759,29,119,93,91,139
4760,29,120,93,91,139
4761,29,121,42,57,120
4762,29,122,42,57,120
4763,29,123,42,57,120
4764,29,124,42,57,120
4765,29,125,93,91,139
4766,29,126,93,91,139
4767,29,127,93,91,139
4768,29,128,93,91,139
4769,29,129,93,91,139
4770,29,130,126,123,178
4771,29,131,148,146,208
4772,29,132,148,146,208
4773,29,133,148,146,208
4774,29,134,148,146,208
4775,29,135,148,146,208
4776,29,136,148,146,208
4777,29,137,148,146,208
4778,29,138,148,146,208
4779,29,139,148,146,208
4780,29,140,148,146,208
4781,29,141,148,146,208
4782,29,142,126,123,178
4783,29,143,148,146,208
4784,29,144,148,146,208
4785,29,145,148,146,208
4786,29,146,148,146,208
4787,29,147,148,146,208
4788,29,148,148,146,208
4789,29,149,93,91,139
4790,29,150,42,57,120
4791,29,151,148,146,208
4792,29,152,148,146,208
4793,29,153,126,123,178
4794,29,154,11,10,30
4795,29,155,11,10,30
4796,29,156,11,10,30
4797,29,157,11,10,30
4798,29,158,11,10,30
4799,29,159,11,10,30
4800,30,0,47,68,86
4801,30,1,47,68,86
4802,30,2,47,68,86
4803,30,3,47,68,86
4804,30,4,47,68,86
4805,30,5,47,68,86
4806,30,6,47,68,86
4807,30,7,47,68,86
4808,30,8,47,68,86
4809,30,9,47,68,86
4810,30,10,47,68,86
4811,30,11,47,68,86
4812,30,12,47,68,86
4813,30,13,47,68,86
4814,30,14,12,21,45
4815,30,15,12,21,45
4816,30,16,12,21,45
4817,30,17,12,21,45
4818,30,18,12,21,45
4819,30,19,12,21,45
4820,30,20,12,21,45
4821,30,21,12,21,45
4822,30,22,12,21,45
4823,30,23,12,21,45
4824,30,24,12,21,45
4825,30,25,12,21,45
4826,30,26,12,21,45
4827,30,27,12,21,45
4828,30,28,12,21,45
4829,30,29,12,21,45
4830,30,30,12,21,45
4831,30,31,12,21,45
4832,30,32,12,21,45
4833,30,33,101,42,35
4834,30,34,101,42,35
4835,30,35,101,42,35
4836,30,36,101,42,35
4837,30,37,101,42,35
4838,30,38,101,42,35
4839,30,39,101,42,35
4840,30,40,101,42,35
4841,30,41,190,40,19
4842,30,42,190,40,19
4843,30,43,190,40,19
4844,30,44,190,40,19
4845,30,45,190,40,19
4846,30,46,190,40,19
4847,30,47,190,40,19
4848,30,48,190,40,19
4849,30,49,190,40,19
4850,30,50,190,40,19
4851,30,51,190,40,19
4852,30,52,190,40,19
4853,30,53,190,40,19
4854,30,54,190,40,19
4855,30,55,190,40,19
4856,30,56,190,40,19
4857,30,57,190,40,19
4858,30,58,190,40,19
4859,30,59,190,40,19
4860,30,60,190,40,19
4861,30,61,101,42,35
4862,30,62,101,42,35
4863,30,63,12,21,45
4864,30,64,12,21,45
4865,30,65,13,26,78
4866,30,66,13,26,78
4867,30,67,71,129,183
4868,30,68,71,129,183
4869,30,69,71,129,183
4870,30,70,71,129,183
4871,30,71,71,129,183
4872,30,72,71,129,183
4873,30,73,71,129,183
4874,30,74,230,226,220
4875,30,75,230,226,220
4876,30,76,156,155,208
4877,30,77,156,155,208
4878,30,78,156,155,208
4879,30,79,156,155,208
4880,30,80,156,155,208
4881,30,81,156,155,208
4882,30,82,156,155,208
4883,30,83,230,226,220
4884,30,84,230,226,220
4885,30,85,230,226,220
4886,30,86,230,226,220
4887,30,87,202,175,144
4888,30,88,202,175,144
4889,30,89,202,175,144
4890,30,90,230,226,220
4891,30,91,202,175,144
4892,30,92,146,125,96
4893,30,93,146,125,96
4894,30,94,146,125,96
4895,30,95,146,125,96
4896,30,96,146,125,96
4897,30,97,146,125,96
4898,30,98,146,125,96
4899,30,99,146,125,96
4900,30,100,146,125,96
4901,30,101,146,125,96
4902,30,102,146,125,96
4903,30,103,146,125,96
4904,30,104,126,123,178
4905,30,105,156,155,208
4906,30,106,93,91,139
4907,30,107,93,91,139
4908,30,108,93,91,139
4909,30,109,93,91,139
4910,30,110,42,57,120
4911,30,111,42,57,120
4912,30,112,42,57,120
4913,30,113,126,123,178
4914,30,114,93,91,139
4915,30,115,93,91,139
4916,30,116,93,91,139
4917,30,117,93,91,139
4918,30,118,93,91,139
4919,30,119,93,91,139
4920,30,120,93,91,139
4921,30,121,42,57,120
4922,30,122,93,91,139
4923,30,123,93,91,139
4924,30,124,93,91,139
4925,30,125,93,91,139
4926,30,126,93,91,139
4927,30,127,93,91,139
4928,30,128,126,123,178
4929,30,129,148,146,208
4930,30,130,148,146,208
4931,30,131,148,146,208
4932,30,132,148,146,208
4933,30,133,126,123,178
4934,30,134,148,146,208
4935,30,135,148,146,208
4936,30,136,148,146,208
4937,30,137,148,146,208
4938,30,138,148,146,208
4939,30,139,148,146,208
4940,30,140,148,146,208
4941,30,141,148,146,208
4942,30,142,148,146,208
4943,30,143,148,146,208
4944,30,144,148,146,208
4945,30,145,148,146,208
4946,30,146,148,146,208
4947,30,147,148,146,208
4948,30,148,148,146,208
4949,30,149,42,57,120
4950,30,150,42,57,120
4951,30,151,148,146,208
4952,30,152,148,146,208
4953,30,153,126,123,178
4954,30,154,11,10,30
4955,30,155,11,10,30
4956,30,156,11,10,30
4957,30,157,11,10,30
4958,30,158,11,10,30
4959,30,159,11,10,30
4960,31,0,47,68,86
4961,31,1,47,68,86
4962,31,2,47,68,86
4963,31,3,47,68,86
4964,31,4,47,68,86
4965,31,5,47,68,86
4966,31,6,47,68,86
4967,31,7,47,68,86
4968,31,8,47,68,86
4969,31,9,47,68,86
4970,31,10,47,68,86
4971,31,11,47,68,86
4972,31,12,47,68,86
4973,31,13,47,68,86
4974,31,14,12,21,45
4975,31,15,12,21,45
4976,31,16,12,21,45
4977,31,17,12,21,45
4978,31,18,12,21,45
4979,31,19,12,21,45
4980,31,20,12,21,45
4981,31,21,12,21,45
4982,31,22,12,21,45
4983,31,23,12,21,45
4984,31,24,12,21,45
4985,31,25,12,21,45
4986,31,26,12,21,45
4987,31,27,12,21,45
4988,31,28,12,21,45
4989,31,29,12,21,45
4990,31,30,12,21,45
4991,31,31,101,42,35
4992,31,32,101,42,35
4993,31,33,101,42,35
4994,31,34,101,42,35
4995,31,35,101,42,35
4996,31,36,101,42,35
4997,31,37,101,42,35
4998,31,38,190,40,19
4999,31,39,190,40,19
5000,31,40,190,40,19
5001,31,41,190,40,19
5002,31,42,190,40,19
5003,31,43,190,40,19
5004,31,44,190,40,19
5005,31,45,190,40,19
5006,31,46,190,40,19
5007,31,47,190,40,19
5008,31,48,190,40,19
5009,31,49,190,40,19
5010,31,50,190,40,19
5011,31,51,190,40,19
5012,31,52,190,40,19
5013,31,53,190,40,19
5014,31,54,190,40,19
5015,31,55,190,40,19
5016,31,56,190,40,19
5017,31,57,190,40,19
5018,31,58,190,40,19
5019,31,59,190,40,19
5020,31,60,190,40,19
5021,31,61,101,42,35
5022,31,62,12,21,45
5023,31,63,12,21,45
5024,31,64,12,21,45
5025,31,65,13,26,78
5026,31,66,47,68,86
5027,31,67,71,129,183
5028,31,68,71,129,183
5029,31,69,71,129,183
5030,31,70,71,129,183
5031,31,71,71,129,183
5032,31,72,71,129,183
5033,31,73,71,129,183
5034,31,74,230,226,220
5035,31,75,230,226,220
5036,31,76,156,155,208
5037,31,77,156,155,208
5038,31,78,156,155,208
5039,31,79,156,155,208
5040,31,80,156,155,208
5041,31,81,156,155,208
5042,31,82,156,155,208
5043,31,83,156,155,208
5044,31,84,156,155,208
5045,31,85,230,226,220
5046,31,86,202,175,144
5047,31,87,202,175,144
5048,31,88,202,175,144
5049,31,89,202,175,144
5050,31,90,202,175,144
5051,31,91,202,175,144
5052,31,92,202,175,144
5053,31,93,202,175,144
5054,31,94,146,125,96
5055,31,95,146,125,96
5056,31,96,146,125,96
5057,31,97,146,125,96
5058,31,98,146,125,96
5059,31,99,146,125,96
5060,31,100,146,125,96
5061,31,101,146,125,96
5062,31,102,146,125,96
5063,31,103,146,125,96
5064,31,104,93,91,139
5065,31,105,126,123,178
5066,31,106,126,123,178
5067,31,107,93,91,139
5068,31,108,93,91,139
5069,31,109,93,91,139
5070,31,110,42,57,120
5071,31,111,42,57,120
5072,31,112,93,91,139
5073,31,113,126,123,178
5074,31,114,93,91,139
5075,31,115,42,57,120
5076,31,116,42,57,120
5077,31,117,42,57,120
5078,31,118,93,91,139
5079,31,119,93,91,139
5080,31,120,93,91,139
5081,31,121,93,91,139
5082,31,122,93,91,139
5083,31,123,93,91,139
5084,31,124,93,91,139
5085,31,125,93,91,139
5086,31,126,93,91,139
5087,31,127,93,91,139
5088,31,128,93,91,139
5089,31,129,148,146,208
5090,31,130,148,146,208
5091,31,131,148,146,208
5092,31,132,148,146,208
5093,31,133,126,123,178
5094,31,134,148,146,208
5095,31,135,148,146,208
5096,31,136,148,146,208
5097,31,137,148,146,208
5098,31,138,148,146,208
5099,31,139,148,146,208
5100,31,140,148,146,208
5101,31,141,148,146,208
5102,31,142,148,146,208
5103,31,143,148,146,208
5104,31,144,148,146,208
5105,31,145,148,146,208
5106,31,146,148,146,208
5107,31,147,148,146,208
5108,31,148,148,146,208
5109,31,149,42,57,120
5110,31,150,42,57,120
5111,31,151,148,146,208
5112,31,152,148,146,208
5113,31,153,126,123,178
5114,31,154,11,10,30
5115,31,155,11,10,30
5116,31,156,11,10,30
5117,31,157,11,10,30
5118,31,158,11,10,30
5119,31,159,11,10,30
5120,32,0,47,68,86
5121,32,1,47,68,86
5122,32,2,47,68,86
5123,32,3,47,68,86
5124,32,4,47,68,86
5125,32,5,47,68,86
5126,32,6,47,68,86
5127,32,7,47,68,86
5128,32,8,47,68,86
5129,32,9,47,68,86
5130,32,10,47,68,86
5131,32,11,47,68,86
5132,32,12,47,68,86
5133,32,13,12,21,45
5134,32,14,12,21,45
5135,32,15,12,21,45
5136,32,16,12,21,45
5137,32,17,12,21,45
5138,32,18,12,21,45
5139,32,19,12,21,45
5140,32,20,12,21,45
5141,32,21,12,21,45
5142,32,22,12,21,45
5143,32,23,12,21,45
5144,32,24,12,21,45
5145,32,25,12,21,45
5146,32,26,101,42,35
5147,32,27,101,42,35
5148,32,28,101,42,35
5149,32,29,101,42,35
5150,32,30,101,42,35
5151,32,31,101,42,35
5152,32,32,101,42,35
5153,32,33,101,42,35
5154,32,34,101,42,35
5155,32,35,190,40,19
5156,32,36,190,40,19
5157,32,37,190,40,19
5158,32,38,190,40,19
5159,32,39,190,40,19
5160,32,40,190,40,19
5161,32,41,190,40,19
5162,32,42,190,40,19
5163,32,43,190,40,19
5164,32,44,190,40,19
5165,32,45,190,40,19
5166,32,46,190,40,19
5167,32,47,190,40,19
5168,32,48,190,40,19
5169,32,49,190,40,19
5170,32,50,190,40,19
5171,32,51,190,40,19
5172,32,52,190,40,19
5173,32,53,190,40,19
5174,32,54,190,40,19
5175,32,55,190,40,19
5176,32,56,190,40,19
5177,32,57,190,40,19
5178,32,58,190,40,19
5179,32,59,190,40,19
5180,32,60,101,42,35
5181,32,61,101,42,35
5182,32,62,12,21,45
5183,32,63,12,21,45
5184,32,64,12,21,45
5185,32,65,13,26,78
5186,32,66,71,129,183
5187,32,67,71,129,183
5188,32,68,71,129,183
5189,32,69,71,129,183
5190,32,70,71,129,183
5191,32,71,71,129,183
5192,32,72,71,129,183
5193,32,73,230,226,220
5194,32,74,230,226,220
5195,32,75,230,226,220
5196,32,76,156,155,208
5197,32,77,156,155,208
5198,32,78,156,155,208
5199,32,79,156,155,208
5200,32,80,156,155,208
5201,32,81,156,155,208
5202,32,82,156,155,208
5203,32,83,156,155,208
5204,32,84,156,155,208
5205,32,85,156,155,208
5206,32,86,156,155,208
5207,32,87,156,155,208
5208,32,88,156,155,208
5209,32,89,202,175,144
5210,32,90,202,175,144
5211,32,91,230,226,220
5212,32,92,230,226,220
5213,32,93,202,175,144
5214,32,94,146,125,96
5215,32,95,146,125,96
5216,32,96,146,125,96
5217,32,97,146,125,96
5218,32,98,146,125,96
5219,32,99,146,125,96
5220,32,100,146,125,96
5221,32,101,146,125,96
5222,32,102,146,125,96
5223,32,103,146,125,96
5224,32,104,146,125,96
5225,32,105,146,125,96
5226,32,106,126,123,178
5227,32,107,93,91,139
5228,32,108,42,57,120
5229,32,109,42,57,120
5230,32,110,93,91,139
5231,32,111,93,91,139
5232,32,112,93,91,139
5233,32,113,93,91,139
5234,32,114,42,57,120
5235,32,115,13,26,78
5236,32,116,42,57,120
5237,32,117,93,91,139
5238,32,118,93,91,139
5239,32,119,93,91,139
5240,32,120,93,91,139
5241,32,121,93,91,139
5242,32,122,93,91,139
5243,32,123,42,57,120
5244,32,124,93,91,139
5245,32,125,93,91,139
5246,32,126,93,91,139
5247,32,127,93,91,139
5248,32,128,126,123,178
5249,32,129,148,146,208
5250,32,130,148,146,208
5251,32,131,148,146,208
5252,32,132,148,146,208
5253,32,133,126,123,178
5254,32,134,126,123,178
5255,32,135,148,146,208
5256,32,136,148,146,208
5257,32,137,148,146,208
5258,32,138,148,146,208
5259,32,139,148,146,208
5260,32,140,148,146,208
5261,32,141,148,146,208
5262,32,142,148,146,208
5263,32,143,148,146,208
5264,32,144,148,146,208
5265,32,145,148,146,208
5266,32,146,148,146,208
5267,32,147,148,146,208
5268,32,148,148,146,208
5269,32,149,42,57,120
5270,32,150,93,91,139
5271,32,151,148,146,208
5272,32,152,148,146,208
5273,32,153,126,123,178
5274,32,154,42,57,120
5275,32,155,11,10,30
5276,32,156,11,10,30
5277,32,157,11,10,30
5278,32,158,11,10,30
5279,32,159,11,10,30
5280,33,0,47,68,86
5281,33,1,47,68,86
5282,33,2,47,68,86
5283,33,3,47,68,86
5284,33,4,47,68,86
5285,33,5,47,68,86
5286,33,6,47,68,86
5287,33,7,47,68,86
5288,33,8,47,68,86
5289,33,9,47,68,86
5290,33,10,47,68,86
5291,33,11,47,68,86
5292,33,12,47,68,86
5293,33,13,12,21,45
5294,33,14,12,21,45
5295,33,15,12,21,45
5296,33,16,12,21,45
5297,33,17,12,21,45
5298,33,18,12,21,45
5299,33,19,12,21,45
5300,33,20,12,21,45
5301,33,21,12,21,45
5302,33,22,12,21,45
5303,33,23,101,42,35
5304,33,24,101,42,35
5305,33,25,101,42,35
5306,33,26,101,42,35
5307,33,27,101,42,35
5308,33,28,101,42,35
5309,33,29,101,42,35
5310,33,30,101,42,35
5311,33,31,101,42,35
5312,33,32,190,40,19
5313,33,33,190,40,19
5314,33,34,190,40,19
5315,33,35,190,40,19
5316,33,36,190,40,19
5317,33,37,190,40,19
5318,33,38,190,40,19
5319,33,39,190,40,19
5320,33,40,190,40,19
5321,33,41,190,40,19
5322,33,42,190,40,19
5323,33,43,190,40,19
5324,33,44,190,40,19
5325,33,45,190,40,19
5326,33,46,190,40,19
5327,33,47,190,40,19
5328,33,48,190,40,19
5329,33,49,190,40,19
5330,33,50,190,40,19
5331,33,51,190,40,19
5332,33,52,190,40,19
5333,33,53,190,40,19
5334,33,54,190,40,19
5335,33,55,190,40,19
5336,33,56,190,40,19
5337,33,57,190,40,19
5338,33,58,190,40,19
5339,33,59,190,40,19
5340,33,60,101,42,35
5341,33,61,101,42,35
5342,33,62,12,21,45
5343,33,63,12,21,45
5344,33,64,13,26,78
5345,33,65,13,26,78
5346,33,66,71,129,183
5347,33,67,71,129,183
5348,33,68,71,129,183
5349,33,69,71,129,183
5350,33,70,71,129,183
5351,33,71,71,129,183
5352,33,72,156,155,208
5353,33,73,230,226,220
5354,33,74,230,226,220
5355,33,75,230,226,220
5356,33,76,156,155,208
5357,33,77,156,155,208
5358,33,78,156,155,208
5359,33,79,156,155,208
5360,33,80,156,155,208
5361,33,81,156,155,208
5362,33,82,156,155,208
5363,33,83,156,155,208
5364,33,84,156,155,208
5365,33,85,156,155,208
5366,33,86,156,155,208
5367,33,87,156,155,208
5368,33,88,156,155,208
5369,33,89,202,175,144
5370,33,90,230,226,220
5371,33,91,230,226,220
5372,33,92,230,226,220
5373,33,93,230,226,220
5374,33,94,202,175,144
5375,33,95,202,175,144
5376,33,96,146,125,96
5377,33,97,146,125,96
5378,33,98,146,125,96
5379,33,99,146,125,96
5380,33,100,146,125,96
5381,33,101,146,125,96
5382,33,102,146,125,96
5383,33,103,146,125,96
5384,33,104,146,125,96
5385,33,105,93,91,139
5386,33,106,156,155,208
5387,33,107,126,123,178
5388,33,108,13,26,78
5389,33,109,93,91,139
5390,33,110,126,123,178
5391,33,111,93,91,139
5392,33,112,42,57,120
5393,33,113,42,57,120
5394,33,114,42,57,120
5395,33,115,13,26,78
5396,33,116,42,57,120
5397,33,117,93,91,139
5398,33,118,93,91,139
